0x0805D2E4	thumb	task_btl_hpoth_0
0x0805D594	thumb	task_btl_hpoth_1
0x0805D840	thumb	task_btl_hpoth_2
0x0805DA34	thumb	task_btl_hpoth_3
0x0805DB38	thumb	task_tutorial_0
0x0805DC58	thumb	task_tutorial_1
0x0805E788	thumb	task_tutorial_2
0x0805E824	thumb	task_tutorial_3
0x0805E8B4	thumb	mode_movie_0
0x0805EDFC	thumb	mode_movie_1
0x0805F0D8	thumb	mode_movie_2
0x0805F0E4	thumb	mode_test_0
0x0805F120	thumb	mode_test_1
0x0805F1A0	thumb	mode_test_2
0x080750D4	thumb	mode_eventselect_0
0x0807511C	thumb	mode_eventselect_1
0x08075354	thumb	mode_eventselect_2
0x080AEBA0	thumb	mode_sio_btl_connect_0
0x080AEC9C	thumb	mode_sio_btl_connect_1
0x080AEE24	thumb	mode_sio_btl_connect_2
0x080AEF38	thumb	mode_sio_btl_option_0
0x080AF60C	thumb	mode_sio_btl_option_1
0x080B04F0	thumb	mode_sio_btl_option_2
0x080B1498	thumb	mode_sio_btl_cardget_0
0x080B16E4	thumb	mode_sio_btl_cardget_1
0x080B1844	thumb	mode_sio_btl_cardget_2
0x080B1A24	thumb	mode_sio_chg_connect_0
0x080B1B20	thumb	mode_sio_chg_connect_1
0x080B1BB4	thumb	mode_sio_chg_connect_2
0x080B1CD0	thumb	mode_sio_chg_card_0
0x080B233C	thumb	mode_sio_chg_card_1
0x080B2BF4	thumb	mode_sio_chg_card_2
0x080B3DFC	thumb	mode_sioError_0
0x080B3F18	thumb	mode_sioError_1
0x080B3F54	thumb	mode_sioError_2
0x080B3F80	thumb	mode_wLogo_0
0x080B3F94	thumb	mode_wLogo_1
0x080B411C	thumb	mode_wLogo_2
0x080B4614	thumb	task_wLogo_0
0x080B4788	thumb	task_wLogo_1
0x080B47F8	thumb	task_wLogo_2
0x080B47FC	thumb	task_wLogo_3
0x080B4818	thumb	task_wlogo_mons_0
0x080B48B8	thumb	task_wlogo_mons_1
0x080B4A98	thumb	task_wlogo_mons_2
0x080B4ACC	thumb	task_wlogo_mons_3
0x080B4AE4	thumb	task_wlogo_hwt_0
0x080B4B3C	thumb	task_wlogo_hwt_1
0x080B4CC4	thumb	task_wlogo_hwt_2
0x080B4CC8	thumb	task_wlogo_hwt_3
0x080B4CD8	thumb	task_wlogo_hwt_obj_0
0x080B4DD0	thumb	task_wlogo_hwt_obj_1
0x080B4ED0	thumb	task_wlogo_hwt_obj_2
0x080B4F04	thumb	task_wlogo_hwt_obj_3
0x080B4F1C	thumb	task_wlogo_won_0
0x080B5010	thumb	task_wlogo_won_1
0x080B5198	thumb	task_wlogo_won_2
0x080B5244	thumb	task_wlogo_won_3
0x080B525C	thumb	task_wlogo_atl_0
0x080B52E0	thumb	task_wlogo_atl_1
0x080B5434	thumb	task_wlogo_atl_2
0x080B5438	thumb	task_wlogo_atl_3
0x080B5460	thumb	task_wlogo_nvl_0
0x080B54D8	thumb	task_wlogo_nvl_1
0x080B5688	thumb	task_wlogo_nvl_2
0x080B568C	thumb	task_wlogo_nvl_3
0x080B569C	thumb	task_wlogo_nvl_mov_0
0x080B573C	thumb	task_wlogo_nvl_mov_1
0x080B58B0	thumb	task_wlogo_nvl_mov_2
0x080B58E8	thumb	task_wlogo_nvl_mov_3
0x080B58F8	thumb	task_wlogo_nvl_obj_0
0x080B5958	thumb	task_wlogo_nvl_obj_1
0x080B5980	thumb	task_wlogo_nvl_obj_2
0x080B59B0	thumb	task_wlogo_nvl_obj_3
0x080B59C8	thumb	task_wlogo_col_0
0x080B5A98	thumb	task_wlogo_col_1
0x080B5C18	thumb	task_wlogo_col_2
0x080B5C4C	thumb	task_wlogo_col_3
0x080B5C64	thumb	task_wlogo_hlw_0
0x080B5CB0	thumb	task_wlogo_hlw_1
0x080B5D84	thumb	task_wlogo_hlw_2
0x080B5D88	thumb	task_wlogo_hlw_3
0x080B5D8C	thumb	task_wlogo_dil_0
0x080B5E04	thumb	task_wlogo_dil_1
0x080B5F48	thumb	task_wlogo_dil_2
0x080B5F7C	thumb	task_wlogo_dil_3
0x080B5F94	thumb	task_wlogo_agr_0
0x080B6020	thumb	task_wlogo_agr_1
0x080B63B4	thumb	task_wlogo_agr_2
0x080B63E8	thumb	task_wlogo_agr_3
0x080B6408	thumb	task_wlogo_agr_smoke_0
0x080B6488	thumb	task_wlogo_agr_smoke_1
0x080B64B0	thumb	task_wlogo_agr_smoke_2
0x080B64E0	thumb	task_wlogo_agr_smoke_3
0x080B64F8	thumb	task_wlogo_agr_flash0_0
0x080B6558	thumb	task_wlogo_agr_flash0_1
0x080B6580	thumb	task_wlogo_agr_flash0_2
0x080B65AC	thumb	task_wlogo_agr_flash0_3
0x080B65C4	thumb	task_wlogo_agr_flash1_0
0x080B6624	thumb	task_wlogo_agr_flash1_1
0x080B664C	thumb	task_wlogo_agr_flash1_2
0x080B6678	thumb	task_wlogo_agr_flash1_3
0x080B6690	thumb	task_wlogo_tvt_0
0x080B6758	thumb	task_wlogo_tvt_1
0x080B6A28	thumb	task_wlogo_tvt_2
0x080B6A5C	thumb	task_wlogo_tvt_3
0x080B6A74	thumb	task_wlogo_poo_0
0x080B6AD0	thumb	task_wlogo_poo_1
0x080B6BEC	thumb	task_wlogo_poo_2
0x080B6BF0	thumb	task_wlogo_poo_3
0x080B6C00	thumb	task_wlogo_poo_obj_0
0x080B6CC0	thumb	task_wlogo_poo_obj_1
0x080B6DAC	thumb	task_wlogo_poo_obj_2
0x080B6DE4	thumb	task_wlogo_poo_obj_3
0x080B6DFC	thumb	task_wlogo_tt_0
0x080B6FF0	thumb	task_wlogo_tt_1
0x080B7444	thumb	task_wlogo_tt_2
0x080B75B0	thumb	task_wlogo_tt_3
0x080B7674	thumb	task_wlogo_tt_obj_0
0x080B76D4	thumb	task_wlogo_tt_obj_1
0x080B7708	thumb	task_wlogo_tt_obj_2
0x080B7738	thumb	task_wlogo_tt_obj_3
0x080B7750	thumb	task_wlogo_tt_line_0
0x080B7768	thumb	task_wlogo_tt_line_1
0x080B7820	thumb	task_wlogo_tt_line_2
0x080B782C	thumb	task_wlogo_tt_line_3
0x080B7838	thumb	task_wlogo_bks_0
